word,concreteness,predicted,fold,k,weighting,embedding
operation,3.44,2.8935662408761247,5,35,distance,crawl-300d-2M-subword.bin
opinion,1.93,2.294497165823114,5,35,distance,crawl-300d-2M-subword.bin
opium,4.56,4.304880166996925,5,35,distance,crawl-300d-2M-subword.bin
oppression,2.0,2.1506604509365777,5,35,distance,crawl-300d-2M-subword.bin
optimization,1.96,2.5202876766590823,5,35,distance,crawl-300d-2M-subword.bin
option,2.39,2.573125594000545,5,35,distance,crawl-300d-2M-subword.bin
orb,4.12,4.547399924390714,5,35,distance,crawl-300d-2M-subword.bin
ordination,2.19,2.963867157861023,5,35,distance,crawl-300d-2M-subword.bin
organ,4.77,4.320140302602336,5,35,distance,crawl-300d-2M-subword.bin
organist,4.0,4.309111534538895,5,35,distance,crawl-300d-2M-subword.bin
oscillator,3.79,3.666810154557289,5,35,distance,crawl-300d-2M-subword.bin
outage,2.83,2.864910434381734,5,35,distance,crawl-300d-2M-subword.bin
outcry,3.23,2.3473758474999253,5,35,distance,crawl-300d-2M-subword.bin
outlay,2.52,2.741940437035619,5,35,distance,crawl-300d-2M-subword.bin
outpost,4.04,4.029508385809289,5,35,distance,crawl-300d-2M-subword.bin
outset,2.21,2.1954967883699137,5,35,distance,crawl-300d-2M-subword.bin
outsider,2.33,3.0517235949719312,5,35,distance,crawl-300d-2M-subword.bin
oven,4.97,4.691271561288878,5,35,distance,crawl-300d-2M-subword.bin
overkill,2.32,2.260865787492925,5,35,distance,crawl-300d-2M-subword.bin
overseer,3.73,3.9621173133854892,5,35,distance,crawl-300d-2M-subword.bin
overture,3.08,3.262434283345426,5,35,distance,crawl-300d-2M-subword.bin
ox,4.86,4.840967664323878,5,35,distance,crawl-300d-2M-subword.bin
packet,4.46,4.3878286355755085,5,35,distance,crawl-300d-2M-subword.bin
pact,2.52,2.569389371837543,5,35,distance,crawl-300d-2M-subword.bin
paddock,4.22,4.599546146966998,5,35,distance,crawl-300d-2M-subword.bin
pancake,4.86,4.861597341610565,5,35,distance,crawl-300d-2M-subword.bin
paperwork,4.63,3.548725610590123,5,35,distance,crawl-300d-2M-subword.bin
paradox,1.54,1.9958852765055624,5,35,distance,crawl-300d-2M-subword.bin
parkland,4.04,4.377309398112665,5,35,distance,crawl-300d-2M-subword.bin
participant,3.38,3.720570336271793,5,35,distance,crawl-300d-2M-subword.bin
particle,3.78,3.191576363977777,5,35,distance,crawl-300d-2M-subword.bin
party,3.89,3.74776866580476,5,35,distance,crawl-300d-2M-subword.bin
passage,3.8,3.08574741795328,5,35,distance,crawl-300d-2M-subword.bin
passion,2.3,2.067365983043017,5,35,distance,crawl-300d-2M-subword.bin
pathologist,4.27,4.195994319004923,5,35,distance,crawl-300d-2M-subword.bin
pathos,1.48,2.030732458394592,5,35,distance,crawl-300d-2M-subword.bin
pathway,4.28,3.7702615681244565,5,35,distance,crawl-300d-2M-subword.bin
patriarch,3.54,4.024627613016811,5,35,distance,crawl-300d-2M-subword.bin
patriot,3.36,3.5489967146839945,5,35,distance,crawl-300d-2M-subword.bin
pelvis,4.93,4.6661329515422185,5,35,distance,crawl-300d-2M-subword.bin
penny,4.83,4.353368648790292,5,35,distance,crawl-300d-2M-subword.bin
pension,3.89,3.159396145067028,5,35,distance,crawl-300d-2M-subword.bin
percussion,3.52,4.096066497244009,5,35,distance,crawl-300d-2M-subword.bin
perfection,1.9,2.07665117111974,5,35,distance,crawl-300d-2M-subword.bin
performance,3.04,2.613336966368264,5,35,distance,crawl-300d-2M-subword.bin
pew,3.92,4.3380731635209955,5,35,distance,crawl-300d-2M-subword.bin
pheasant,4.75,4.751180796590755,5,35,distance,crawl-300d-2M-subword.bin
philanthropist,2.93,3.72566466071491,5,35,distance,crawl-300d-2M-subword.bin
photon,3.38,3.308518701165301,5,35,distance,crawl-300d-2M-subword.bin
physiology,2.72,2.8036625768134744,5,35,distance,crawl-300d-2M-subword.bin
physiotherapy,2.58,3.394514289350344,5,35,distance,crawl-300d-2M-subword.bin
picnic,4.83,4.2121808011182695,5,35,distance,crawl-300d-2M-subword.bin
pilgrim,4.43,3.958191192624622,5,35,distance,crawl-300d-2M-subword.bin
pillow,5.0,4.799083031571274,5,35,distance,crawl-300d-2M-subword.bin
pistol,4.89,4.718198390465684,5,35,distance,crawl-300d-2M-subword.bin
pixel,3.93,3.5057010617745124,5,35,distance,crawl-300d-2M-subword.bin
plaintiff,3.9,3.749171971948142,5,35,distance,crawl-300d-2M-subword.bin
planter,4.61,4.697299848769332,5,35,distance,crawl-300d-2M-subword.bin
plaque,4.7,4.507350657972131,5,35,distance,crawl-300d-2M-subword.bin
platoon,4.48,3.983649060532246,5,35,distance,crawl-300d-2M-subword.bin
platter,4.93,4.783507148018647,5,35,distance,crawl-300d-2M-subword.bin
playground,4.77,4.637503510577146,5,35,distance,crawl-300d-2M-subword.bin
playwright,3.56,4.173546510603048,5,35,distance,crawl-300d-2M-subword.bin
plumber,4.63,4.434288189365764,5,35,distance,crawl-300d-2M-subword.bin
pneumonia,3.83,3.634109551224362,5,35,distance,crawl-300d-2M-subword.bin
podium,4.89,4.4033054053843115,5,35,distance,crawl-300d-2M-subword.bin
poetry,3.5,3.103286690317028,5,35,distance,crawl-300d-2M-subword.bin
poker,4.2,4.12137069200766,5,35,distance,crawl-300d-2M-subword.bin
pole,4.66,4.677300723912763,5,35,distance,crawl-300d-2M-subword.bin
policyholder,3.4,3.6506547414334016,5,35,distance,crawl-300d-2M-subword.bin
politician,4.33,3.903650812902293,5,35,distance,crawl-300d-2M-subword.bin
populace,2.82,3.3399968956631056,5,35,distance,crawl-300d-2M-subword.bin
porn,4.26,3.725832835596154,5,35,distance,crawl-300d-2M-subword.bin
pornography,4.11,3.0893193441507174,5,35,distance,crawl-300d-2M-subword.bin
posterity,2.11,2.3413301786189327,5,35,distance,crawl-300d-2M-subword.bin
potency,2.32,2.1421297043762264,5,35,distance,crawl-300d-2M-subword.bin
poultry,4.72,4.618692850355654,5,35,distance,crawl-300d-2M-subword.bin
precision,2.41,2.21219227506173,5,35,distance,crawl-300d-2M-subword.bin
predator,3.64,4.100221815858059,5,35,distance,crawl-300d-2M-subword.bin
prediction,2.36,2.318019845959621,5,35,distance,crawl-300d-2M-subword.bin
prefect,2.96,2.8749738776362506,5,35,distance,crawl-300d-2M-subword.bin
preference,2.03,2.0543712885671646,5,35,distance,crawl-300d-2M-subword.bin
premise,2.24,1.9950523038499823,5,35,distance,crawl-300d-2M-subword.bin
presidency,3.5,3.39935728327877,5,35,distance,crawl-300d-2M-subword.bin
prince,4.44,4.115855822633367,5,35,distance,crawl-300d-2M-subword.bin
prisoner,4.11,3.9920151753283593,5,35,distance,crawl-300d-2M-subword.bin
problem,2.68,2.4174751451339644,5,35,distance,crawl-300d-2M-subword.bin
profanity,3.04,2.6509295636724635,5,35,distance,crawl-300d-2M-subword.bin
prohibition,2.52,2.511249871265543,5,35,distance,crawl-300d-2M-subword.bin
pronouncement,2.15,2.2873026534045073,5,35,distance,crawl-300d-2M-subword.bin
propaganda,2.48,2.2814272396652853,5,35,distance,crawl-300d-2M-subword.bin
prospectus,2.65,3.763476226117848,5,35,distance,crawl-300d-2M-subword.bin
protestor,4.3,3.995229995825272,5,35,distance,crawl-300d-2M-subword.bin
proximity,2.93,2.479303124082325,5,35,distance,crawl-300d-2M-subword.bin
psychiatry,2.61,3.1027798973626397,5,35,distance,crawl-300d-2M-subword.bin
psychosis,2.31,2.587130305505533,5,35,distance,crawl-300d-2M-subword.bin
publisher,4.24,3.9992901042529616,5,35,distance,crawl-300d-2M-subword.bin
puck,4.5,4.273670609424965,5,35,distance,crawl-300d-2M-subword.bin
pumpkin,4.9,4.848628852587193,5,35,distance,crawl-300d-2M-subword.bin
punk,3.1,3.7256553432438815,5,35,distance,crawl-300d-2M-subword.bin
pup,4.61,4.558172248156859,5,35,distance,crawl-300d-2M-subword.bin
purist,2.38,2.968121073708531,5,35,distance,crawl-300d-2M-subword.bin
python,4.96,4.508382866889619,5,35,distance,crawl-300d-2M-subword.bin
quantity,2.97,2.680863735822023,5,35,distance,crawl-300d-2M-subword.bin
quarterback,4.61,4.046732855040607,5,35,distance,crawl-300d-2M-subword.bin
queen,4.45,4.192042784644687,5,35,distance,crawl-300d-2M-subword.bin
rabbi,4.64,4.376233596064501,5,35,distance,crawl-300d-2M-subword.bin
rabies,3.83,4.045500690923578,5,35,distance,crawl-300d-2M-subword.bin
radar,4.57,4.094095548968568,5,35,distance,crawl-300d-2M-subword.bin
raider,3.3,4.0679240298420725,5,35,distance,crawl-300d-2M-subword.bin
railway,4.63,4.499246875617268,5,35,distance,crawl-300d-2M-subword.bin
raptor,4.0,4.609252555521477,5,35,distance,crawl-300d-2M-subword.bin
rating,2.26,2.776247758407916,5,35,distance,crawl-300d-2M-subword.bin
rationality,1.63,1.8028886142081935,5,35,distance,crawl-300d-2M-subword.bin
reaction,2.41,2.408638153056488,5,35,distance,crawl-300d-2M-subword.bin
readership,2.5,3.065922338450858,5,35,distance,crawl-300d-2M-subword.bin
reasoning,1.39,1.902949896972919,5,35,distance,crawl-300d-2M-subword.bin
recipe,4.43,4.281137266312058,5,35,distance,crawl-300d-2M-subword.bin
recollection,2.07,2.3887527452732695,5,35,distance,crawl-300d-2M-subword.bin
recovery,2.68,2.679193617590114,5,35,distance,crawl-300d-2M-subword.bin
recreation,2.82,3.030249098593232,5,35,distance,crawl-300d-2M-subword.bin
redistribution,2.2,2.5506975270609,5,35,distance,crawl-300d-2M-subword.bin
reduction,2.75,2.4504811053726203,5,35,distance,crawl-300d-2M-subword.bin
ref,3.93,3.7889534146650057,5,35,distance,crawl-300d-2M-subword.bin
refinement,2.04,2.3203475093151353,5,35,distance,crawl-300d-2M-subword.bin
refrigeration,3.92,4.177909669745224,5,35,distance,crawl-300d-2M-subword.bin
refrigerator,5.0,4.739438897121685,5,35,distance,crawl-300d-2M-subword.bin
refugee,3.97,3.4956313039752884,5,35,distance,crawl-300d-2M-subword.bin
refusal,2.81,2.105108590516187,5,35,distance,crawl-300d-2M-subword.bin
regeneration,2.92,2.444013244595571,5,35,distance,crawl-300d-2M-subword.bin
region,3.19,3.770574033681112,5,35,distance,crawl-300d-2M-subword.bin
registrar,3.64,3.9168248832482138,5,35,distance,crawl-300d-2M-subword.bin
regression,1.92,2.300417638950979,5,35,distance,crawl-300d-2M-subword.bin
rehab,3.39,3.3907659984308123,5,35,distance,crawl-300d-2M-subword.bin
reinforcement,2.86,2.587637139932051,5,35,distance,crawl-300d-2M-subword.bin
rejection,2.25,2.170656132371547,5,35,distance,crawl-300d-2M-subword.bin
relevance,1.58,1.8939252705764842,5,35,distance,crawl-300d-2M-subword.bin
relocation,2.63,2.859002397500453,5,35,distance,crawl-300d-2M-subword.bin
reluctance,2.1,1.9593867949290642,5,35,distance,crawl-300d-2M-subword.bin
reminiscence,2.07,2.625558890164318,5,35,distance,crawl-300d-2M-subword.bin
remittance,2.39,3.2927925012577326,5,35,distance,crawl-300d-2M-subword.bin
remorse,2.0,2.023867224334152,5,35,distance,crawl-300d-2M-subword.bin
renovation,3.07,3.0543775444100745,5,35,distance,crawl-300d-2M-subword.bin
renter,4.15,4.030196666186838,5,35,distance,crawl-300d-2M-subword.bin
rep,2.87,3.883305671985844,5,35,distance,crawl-300d-2M-subword.bin
repentance,1.57,2.0673173043966964,5,35,distance,crawl-300d-2M-subword.bin
repository,3.66,3.6921358458734916,5,35,distance,crawl-300d-2M-subword.bin
repression,1.66,2.2103154853325973,5,35,distance,crawl-300d-2M-subword.bin
reputation,1.64,2.179602448226475,5,35,distance,crawl-300d-2M-subword.bin
resale,2.26,2.9812311975835373,5,35,distance,crawl-300d-2M-subword.bin
resentment,1.78,1.9999516760596368,5,35,distance,crawl-300d-2M-subword.bin
residue,3.78,3.5856987323753846,5,35,distance,crawl-300d-2M-subword.bin
resolution,2.37,2.4661730590071693,5,35,distance,crawl-300d-2M-subword.bin
resource,2.55,3.328338059909863,5,35,distance,crawl-300d-2M-subword.bin
respite,1.77,2.79376590528132,5,35,distance,crawl-300d-2M-subword.bin
restitution,2.36,2.4340625191610727,5,35,distance,crawl-300d-2M-subword.bin
retailer,4.03,3.913620711021904,5,35,distance,crawl-300d-2M-subword.bin
retailing,2.67,3.390242138277579,5,35,distance,crawl-300d-2M-subword.bin
retirement,3.03,3.2208663356505594,5,35,distance,crawl-300d-2M-subword.bin
revolver,4.69,4.694663562427537,5,35,distance,crawl-300d-2M-subword.bin
rider,4.07,4.419575313807984,5,35,distance,crawl-300d-2M-subword.bin
rite,2.54,2.7124005693322215,5,35,distance,crawl-300d-2M-subword.bin
rivalry,2.14,2.6597234481178513,5,35,distance,crawl-300d-2M-subword.bin
roadway,4.67,4.697293487253494,5,35,distance,crawl-300d-2M-subword.bin
robot,4.65,4.53671264824755,5,35,distance,crawl-300d-2M-subword.bin
rogue,2.32,3.7635576491481966,5,35,distance,crawl-300d-2M-subword.bin
rooftop,4.86,4.678952576501909,5,35,distance,crawl-300d-2M-subword.bin
rookie,2.83,3.9255214677014263,5,35,distance,crawl-300d-2M-subword.bin
roommate,4.52,4.315517605736811,5,35,distance,crawl-300d-2M-subword.bin
rubble,4.56,4.310250408350203,5,35,distance,crawl-300d-2M-subword.bin
sacrament,3.0,2.8050081517537224,5,35,distance,crawl-300d-2M-subword.bin
sailor,4.86,4.465260275576701,5,35,distance,crawl-300d-2M-subword.bin
salt,4.89,4.5675244467979,5,35,distance,crawl-300d-2M-subword.bin
sampling,2.74,2.7789415314598425,5,35,distance,crawl-300d-2M-subword.bin
saucepan,4.67,4.793812206032032,5,35,distance,crawl-300d-2M-subword.bin
sausage,4.88,4.858606748130935,5,35,distance,crawl-300d-2M-subword.bin
saver,2.27,3.643709480462897,5,35,distance,crawl-300d-2M-subword.bin
scholarship,2.96,3.282431723223069,5,35,distance,crawl-300d-2M-subword.bin
scone,4.85,4.86656460539289,5,35,distance,crawl-300d-2M-subword.bin
seasoning,4.67,4.250539948058286,5,35,distance,crawl-300d-2M-subword.bin
seating,4.29,4.147424091070567,5,35,distance,crawl-300d-2M-subword.bin
secretion,3.52,3.4042962089820863,5,35,distance,crawl-300d-2M-subword.bin
security,2.82,2.431242474327872,5,35,distance,crawl-300d-2M-subword.bin
seduction,2.21,2.3628945315944274,5,35,distance,crawl-300d-2M-subword.bin
segmentation,3.32,2.4740781217070786,5,35,distance,crawl-300d-2M-subword.bin
segregation,2.65,2.441090488440795,5,35,distance,crawl-300d-2M-subword.bin
sensibility,1.52,2.018785602680522,5,35,distance,crawl-300d-2M-subword.bin
sensitivity,1.77,2.253740073951429,5,35,distance,crawl-300d-2M-subword.bin
sentiment,2.1,2.21721278422802,5,35,distance,crawl-300d-2M-subword.bin
sermon,3.34,3.585051310455566,5,35,distance,crawl-300d-2M-subword.bin
serum,4.27,4.1398639507772925,5,35,distance,crawl-300d-2M-subword.bin
servant,4.64,4.100777237098114,5,35,distance,crawl-300d-2M-subword.bin
serviceman,4.57,4.152675013159173,5,35,distance,crawl-300d-2M-subword.bin
session,2.58,3.477973281877091,5,35,distance,crawl-300d-2M-subword.bin
settler,4.11,3.82631659313533,5,35,distance,crawl-300d-2M-subword.bin
sexuality,2.61,2.5110667840712173,5,35,distance,crawl-300d-2M-subword.bin
shaker,4.11,4.451068315637364,5,35,distance,crawl-300d-2M-subword.bin
shard,4.21,4.36166879772006,5,35,distance,crawl-300d-2M-subword.bin
shareholder,3.72,3.4720594747583284,5,35,distance,crawl-300d-2M-subword.bin
shark,4.93,4.746782963691952,5,35,distance,crawl-300d-2M-subword.bin
sheep,4.9,4.743636949291678,5,35,distance,crawl-300d-2M-subword.bin
sheet,4.93,4.438170767142917,5,35,distance,crawl-300d-2M-subword.bin
shenanigan,2.36,2.466219337696433,5,35,distance,crawl-300d-2M-subword.bin
shortcut,3.2,3.684640625283109,5,35,distance,crawl-300d-2M-subword.bin
shrub,4.92,4.626049258461158,5,35,distance,crawl-300d-2M-subword.bin
siege,3.18,3.395399694884694,5,35,distance,crawl-300d-2M-subword.bin
signatory,2.65,3.080121146103282,5,35,distance,crawl-300d-2M-subword.bin
silo,4.3,4.5489814361086705,5,35,distance,crawl-300d-2M-subword.bin
simplicity,1.96,2.056154288829832,5,35,distance,crawl-300d-2M-subword.bin
sincerity,1.97,1.9004559565077366,5,35,distance,crawl-300d-2M-subword.bin
singularity,2.08,2.3328974087146306,5,35,distance,crawl-300d-2M-subword.bin
sinner,3.07,2.978000270498105,5,35,distance,crawl-300d-2M-subword.bin
sis,3.75,4.1745112354773015,5,35,distance,crawl-300d-2M-subword.bin
skill,2.17,2.1340794819811615,5,35,distance,crawl-300d-2M-subword.bin
sky,4.45,4.380234514415157,5,35,distance,crawl-300d-2M-subword.bin
skyscraper,4.76,4.575837680438733,5,35,distance,crawl-300d-2M-subword.bin
sludge,4.23,4.353545532371306,5,35,distance,crawl-300d-2M-subword.bin
smoker,4.59,4.545280488974864,5,35,distance,crawl-300d-2M-subword.bin
snowflake,4.76,4.7400948819963045,5,35,distance,crawl-300d-2M-subword.bin
sociologist,3.96,3.8811790118819816,5,35,distance,crawl-300d-2M-subword.bin
solidarity,1.9,2.07496948336416,5,35,distance,crawl-300d-2M-subword.bin
soloist,3.92,4.354540573149063,5,35,distance,crawl-300d-2M-subword.bin
sonnet,3.9,3.332633377972559,5,35,distance,crawl-300d-2M-subword.bin
sophistication,1.92,2.14582446935368,5,35,distance,crawl-300d-2M-subword.bin
space,3.54,3.5638128770479387,5,35,distance,crawl-300d-2M-subword.bin
spacing,3.15,3.091401554775406,5,35,distance,crawl-300d-2M-subword.bin
spade,4.46,4.613335990856556,5,35,distance,crawl-300d-2M-subword.bin
spec,2.9,3.189269185537875,5,35,distance,crawl-300d-2M-subword.bin
specification,2.45,2.5359603937959223,5,35,distance,crawl-300d-2M-subword.bin
sphere,4.44,3.529719846838746,5,35,distance,crawl-300d-2M-subword.bin
spider,4.97,4.762053511371644,5,35,distance,crawl-300d-2M-subword.bin
sponsorship,2.6,2.857110187760954,5,35,distance,crawl-300d-2M-subword.bin
sprite,3.86,4.194531225394186,5,35,distance,crawl-300d-2M-subword.bin
stairway,4.83,4.708341972091477,5,35,distance,crawl-300d-2M-subword.bin
stature,2.32,2.255363272561086,5,35,distance,crawl-300d-2M-subword.bin
steak,4.96,4.7940601418718245,5,35,distance,crawl-300d-2M-subword.bin
steamer,4.11,4.455926857658582,5,35,distance,crawl-300d-2M-subword.bin
steering,4.0,3.6644081322229733,5,35,distance,crawl-300d-2M-subword.bin
stillness,2.4,2.4159776459165965,5,35,distance,crawl-300d-2M-subword.bin
stimulus,3.04,2.7715597198202584,5,35,distance,crawl-300d-2M-subword.bin
stockholder,3.97,3.6419931237059036,5,35,distance,crawl-300d-2M-subword.bin
stocking,4.86,4.059552779354393,5,35,distance,crawl-300d-2M-subword.bin
stool,4.9,4.795909583493091,5,35,distance,crawl-300d-2M-subword.bin
storyline,2.78,2.764636700723426,5,35,distance,crawl-300d-2M-subword.bin
stranger,3.76,3.864164094651877,5,35,distance,crawl-300d-2M-subword.bin
strategy,1.93,2.436070468991202,5,35,distance,crawl-300d-2M-subword.bin
strength,2.96,2.32503783668095,5,35,distance,crawl-300d-2M-subword.bin
stripper,4.78,4.3957549094998285,5,35,distance,crawl-300d-2M-subword.bin
stronghold,2.81,3.7347773638146555,5,35,distance,crawl-300d-2M-subword.bin
student,4.92,4.303798024973415,5,35,distance,crawl-300d-2M-subword.bin
style,2.67,2.5374884164029683,5,35,distance,crawl-300d-2M-subword.bin
stylus,4.42,4.693204735733067,5,35,distance,crawl-300d-2M-subword.bin
subroutine,3.0,3.0660580702638187,5,35,distance,crawl-300d-2M-subword.bin
subsistence,2.28,3.1410159501723443,5,35,distance,crawl-300d-2M-subword.bin
substance,3.44,2.9858902915979257,5,35,distance,crawl-300d-2M-subword.bin
substitution,2.52,2.555567510666781,5,35,distance,crawl-300d-2M-subword.bin
subtlety,1.54,2.1195557426775467,5,35,distance,crawl-300d-2M-subword.bin
subtype,2.25,2.936141142907767,5,35,distance,crawl-300d-2M-subword.bin
success,2.21,2.1567821146058606,5,35,distance,crawl-300d-2M-subword.bin
succession,1.73,2.599061305476962,5,35,distance,crawl-300d-2M-subword.bin
suffrage,2.38,2.7913718221897263,5,35,distance,crawl-300d-2M-subword.bin
suitcase,4.97,4.756095814975274,5,35,distance,crawl-300d-2M-subword.bin
suite,4.16,4.13002806593357,5,35,distance,crawl-300d-2M-subword.bin
summer,3.64,3.477986798970702,5,35,distance,crawl-300d-2M-subword.bin
sun,4.83,4.091480033891586,5,35,distance,crawl-300d-2M-subword.bin
superhero,4.1,3.621127788465101,5,35,distance,crawl-300d-2M-subword.bin
suppression,2.31,2.381130229238276,5,35,distance,crawl-300d-2M-subword.bin
surfer,4.73,4.379592460387708,5,35,distance,crawl-300d-2M-subword.bin
suspense,1.85,2.296461548664595,5,35,distance,crawl-300d-2M-subword.bin
sustainability,1.69,2.238616860798108,5,35,distance,crawl-300d-2M-subword.bin
sweetener,4.48,4.377742365851472,5,35,distance,crawl-300d-2M-subword.bin
sweetheart,2.79,4.098194653311659,5,35,distance,crawl-300d-2M-subword.bin
symbolism,1.41,2.120507845607458,5,35,distance,crawl-300d-2M-subword.bin
